id,label
124153123,BIOLOGICAL_REGION
121847951,BIOLOGICAL_REGION
116158523,PSEUDO
100129271,PROTEIN_CODING
111946248,BIOLOGICAL_REGION
122861251,BIOLOGICAL_REGION
100616313,ncRNA
28560,PSEUDO
106480878,BIOLOGICAL_REGION
106480616,PSEUDO
111982864,BIOLOGICAL_REGION
123575581,BIOLOGICAL_REGION
123956224,BIOLOGICAL_REGION
123987606,BIOLOGICAL_REGION
100420064,PSEUDO
124903999,BIOLOGICAL_REGION
692072,ncRNA
729119,PSEUDO
159007,PROTEIN_CODING
100421517,PSEUDO
113875011,BIOLOGICAL_REGION
100418990,PSEUDO
100462850,BIOLOGICAL_REGION
100420929,PSEUDO
112272548,BIOLOGICAL_REGION
26713,PROTEIN_CODING
100271549,PSEUDO
111811966,BIOLOGICAL_REGION
100130782,PSEUDO
117751731,PSEUDO
106480540,ncRNA
121847943,BIOLOGICAL_REGION
121852989,BIOLOGICAL_REGION
767612,ncRNA
120961780,BIOLOGICAL_REGION
100873603,ncRNA
110120672,BIOLOGICAL_REGION
106479673,PSEUDO
106480677,PSEUDO
124904298,PSEUDO
100271441,PSEUDO
100616422,tRNA
106479205,BIOLOGICAL_REGION
100310852,PROTEIN_CODING
124904798,ncRNA
112268270,PROTEIN_CODING
100271352,PSEUDO
729101,PSEUDO
87171,PSEUDO
116309121,PSEUDO
121627850,BIOLOGICAL_REGION
106480611,PSEUDO
100419515,PSEUDO
100422951,ncRNA
100422346,PSEUDO
100126341,ncRNA
106479901,PSEUDO
3453,PSEUDO
112268485,BIOLOGICAL_REGION
100271102,PSEUDO
123230400,BIOLOGICAL_REGION
106783502,rRNA
100288307,BIOLOGICAL_REGION
100616167,ncRNA
116183078,BIOLOGICAL_REGION
124904865,PROTEIN_CODING
121832798,BIOLOGICAL_REGION
124904368,snoRNA
106480881,BIOLOGICAL_REGION
100131080,PSEUDO
406922,ncRNA
124225057,BIOLOGICAL_REGION
106479690,PSEUDO
123477769,BIOLOGICAL_REGION
100288482,PROTEIN_CODING
112694720,BIOLOGICAL_REGION
116186929,BIOLOGICAL_REGION
359751,PSEUDO
112163648,BIOLOGICAL_REGION
100861469,BIOLOGICAL_REGION
122149352,BIOLOGICAL_REGION
110011216,rRNA
112942285,BIOLOGICAL_REGION
6036,PSEUDO
112529906,BIOLOGICAL_REGION
124903266,snoRNA
442171,PROTEIN_CODING
100420471,PSEUDO
112694711,BIOLOGICAL_REGION
100506058,PSEUDO
105377499,BIOLOGICAL_REGION
57009,PSEUDO
124907949,PROTEIN_CODING
100287189,PROTEIN_CODING
124900451,ncRNA
114187,PROTEIN_CODING
100271448,PSEUDO
112577594,BIOLOGICAL_REGION
389404,PSEUDO
106480069,PSEUDO
100616439,ncRNA
85390,ncRNA
728963,PSEUDO
100129542,BIOLOGICAL_REGION
112272579,BIOLOGICAL_REGION
100288483,PSEUDO
113788245,BIOLOGICAL_REGION
100616434,ncRNA
341148,PSEUDO
124905897,tRNA
121466729,BIOLOGICAL_REGION
116186925,BIOLOGICAL_REGION
730202,PROTEIN_CODING
107075315,snoRNA
112081410,BIOLOGICAL_REGION
128192,PSEUDO
121627948,BIOLOGICAL_REGION
124900198,PSEUDO
123864073,BIOLOGICAL_REGION
677809,PSEUDO
116276489,PROTEIN_CODING
100130240,PSEUDO
106479238,BIOLOGICAL_REGION
121009656,BIOLOGICAL_REGION
124153135,BIOLOGICAL_REGION
100421642,PSEUDO
124901972,BIOLOGICAL_REGION
100873903,PSEUDO
124907015,PSEUDO
106660607,PROTEIN_CODING
28892,BIOLOGICAL_REGION
100131069,PSEUDO
219875,PROTEIN_CODING
106478999,ncRNA
677843,ncRNA
442058,PSEUDO
106480973,BIOLOGICAL_REGION
116216120,PSEUDO
124903613,ncRNA
390856,PSEUDO
106480602,PSEUDO
112533676,BIOLOGICAL_REGION
112422909,PSEUDO
100874439,PSEUDO
116225304,PSEUDO
100131085,PSEUDO
100423046,PSEUDO
124906974,PSEUDO
121852966,BIOLOGICAL_REGION
100128312,PSEUDO
112351742,PSEUDO
28895,PSEUDO
124416877,BIOLOGICAL_REGION
442895,ncRNA
122128437,BIOLOGICAL_REGION
619452,BIOLOGICAL_REGION
123256951,BIOLOGICAL_REGION
113788285,BIOLOGICAL_REGION
100873884,PSEUDO
124902551,PROTEIN_CODING
124906363,snoRNA
124903785,snoRNA
677763,ncRNA
122056821,BIOLOGICAL_REGION
100616371,tRNA
123230408,BIOLOGICAL_REGION
79324,PROTEIN_CODING
112577475,BIOLOGICAL_REGION
101928880,PROTEIN_CODING
107126362,PSEUDO
122757950,BIOLOGICAL_REGION
107105255,PSEUDO
106480498,BIOLOGICAL_REGION
113875038,BIOLOGICAL_REGION
121967072,BIOLOGICAL_REGION
106481281,PSEUDO
100873362,ncRNA
730255,PSEUDO
100288173,PSEUDO
112268475,PSEUDO
112935937,BIOLOGICAL_REGION
124905073,PSEUDO
106480433,PSEUDO
106481430,PSEUDO
109616965,PSEUDO
106480947,BIOLOGICAL_REGION
100500872,ncRNA
100847044,ncRNA
121725020,BIOLOGICAL_REGION
100616136,ncRNA
123956160,BIOLOGICAL_REGION
124901893,PSEUDO
100271347,PSEUDO
100271003,PSEUDO
121725084,BIOLOGICAL_REGION
106481691,PSEUDO
100422859,PSEUDO
643582,PSEUDO
641648,ncRNA
109396974,rRNA
124902393,PROTEIN_CODING
112136097,BIOLOGICAL_REGION
111188154,PSEUDO
106480074,PSEUDO
116276496,BIOLOGICAL_REGION
100422918,ncRNA
100189524,ncRNA
122861274,BIOLOGICAL_REGION
101410546,BIOLOGICAL_REGION
110120880,PROTEIN_CODING
107984164,PROTEIN_CODING
122149360,BIOLOGICAL_REGION
121725036,BIOLOGICAL_REGION
112163634,BIOLOGICAL_REGION
643264,PSEUDO
106479464,BIOLOGICAL_REGION
100616483,tRNA
106479075,ncRNA
106480696,PSEUDO
100616269,ncRNA
112543422,BIOLOGICAL_REGION
100271035,PSEUDO
100130437,PSEUDO
106481154,BIOLOGICAL_REGION
122094863,BIOLOGICAL_REGION
106480507,BIOLOGICAL_REGION
100271654,PSEUDO
106481925,PSEUDO
106481791,PSEUDO
112081408,BIOLOGICAL_REGION
112529903,BIOLOGICAL_REGION
85293,PROTEIN_CODING
100874452,BIOLOGICAL_REGION
100033413,PSEUDO
106479820,PSEUDO
100147769,ncRNA
728143,PSEUDO
106480927,BIOLOGICAL_REGION
100287900,PSEUDO
106480125,PSEUDO
100418712,PSEUDO
106480538,PSEUDO
107403148,PSEUDO
100270896,PSEUDO
102466723,ncRNA
100653423,PROTEIN_CODING
124174259,BIOLOGICAL_REGION
113839515,BIOLOGICAL_REGION
28760,PROTEIN_CODING
286150,PROTEIN_CODING
112694709,BIOLOGICAL_REGION
100271093,PSEUDO
106479578,PSEUDO
100861431,PSEUDO
119696,PROTEIN_CODING
728088,PSEUDO
124900394,ncRNA
106480444,BIOLOGICAL_REGION
100048904,PROTEIN_CODING
123575637,BIOLOGICAL_REGION
123477801,BIOLOGICAL_REGION
441876,PSEUDO
117038789,PROTEIN_CODING
110120910,PSEUDO
122128446,BIOLOGICAL_REGION
122861309,BIOLOGICAL_REGION
111818968,BIOLOGICAL_REGION
100420362,PSEUDO
28830,ncRNA
122152298,BIOLOGICAL_REGION
124403928,BIOLOGICAL_REGION
122942,PSEUDO
643992,PSEUDO
106479522,PSEUDO
100189097,ncRNA
113687205,BIOLOGICAL_REGION
106479518,BIOLOGICAL_REGION
113788281,BIOLOGICAL_REGION
100421539,PSEUDO
115801444,PROTEIN_CODING
100421697,PSEUDO
28627,tRNA
113748420,BIOLOGICAL_REGION
100527946,PSEUDO
440023,PROTEIN_CODING
106481509,PSEUDO
111413029,PSEUDO
112577579,BIOLOGICAL_REGION
107397391,ncRNA
28427,PSEUDO
643916,PSEUDO
106480417,BIOLOGICAL_REGION
124901757,PSEUDO
106479562,PSEUDO
100419641,PSEUDO
112577521,BIOLOGICAL_REGION
406983,ncRNA
108167312,BIOLOGICAL_REGION
642740,PSEUDO
102465460,ncRNA
121677386,BIOLOGICAL_REGION
124903435,BIOLOGICAL_REGION
246283,PSEUDO
102465440,ncRNA
124904448,BIOLOGICAL_REGION
100151665,ncRNA
106481859,PSEUDO
111818969,BIOLOGICAL_REGION
124909458,PSEUDO
100422828,ncRNA
113687187,BIOLOGICAL_REGION
122094873,BIOLOGICAL_REGION
100131899,PSEUDO
392748,PSEUDO
121132710,BIOLOGICAL_REGION
105369586,PSEUDO
123575673,BIOLOGICAL_REGION
106480598,PSEUDO
112340383,BIOLOGICAL_REGION
123620060,BIOLOGICAL_REGION
100129634,PSEUDO
121832835,BIOLOGICAL_REGION
100189178,ncRNA
106481067,BIOLOGICAL_REGION
109461479,PSEUDO
646577,PSEUDO
100131230,PSEUDO
106481109,BIOLOGICAL_REGION
100847012,ncRNA
106479278,BIOLOGICAL_REGION
124900282,ncRNA
100302190,ncRNA
123864079,BIOLOGICAL_REGION
122056852,BIOLOGICAL_REGION
100128628,PSEUDO
116276448,BIOLOGICAL_REGION
106480179,PSEUDO
121366058,BIOLOGICAL_REGION
28438,PSEUDO
111242783,BIOLOGICAL_REGION
100873384,ncRNA
116158552,PSEUDO
100884155,PSEUDO
111429626,PSEUDO
100505995,PSEUDO
124225054,BIOLOGICAL_REGION
106480185,PSEUDO
402287,PSEUDO
121392949,BIOLOGICAL_REGION
100874477,BIOLOGICAL_REGION
100312786,PSEUDO
120961787,BIOLOGICAL_REGION
123956203,BIOLOGICAL_REGION
100188995,tRNA
112268479,BIOLOGICAL_REGION
108281184,BIOLOGICAL_REGION
113939916,BIOLOGICAL_REGION
106799844,PSEUDO
124902413,PSEUDO
111556148,PSEUDO
594839,PSEUDO
102723757,PROTEIN_CODING
124903606,ncRNA
106478995,ncRNA
100500920,PSEUDO
10338,PSEUDO
100874387,PSEUDO
653737,PSEUDO
642627,PSEUDO
619567,ncRNA
100418835,PSEUDO
107075318,ncRNA
388132,PSEUDO
112903834,BIOLOGICAL_REGION
121113499,BIOLOGICAL_REGION
124901840,ncRNA
100418892,PSEUDO
406915,ncRNA
110121474,PROTEIN_CODING
574505,PSEUDO
106479994,PSEUDO
652978,PSEUDO
100271631,PSEUDO
121392923,BIOLOGICAL_REGION
100131761,PSEUDO
124416915,BIOLOGICAL_REGION
105373562,PROTEIN_CODING
122757938,BIOLOGICAL_REGION
574458,ncRNA
100287778,PSEUDO
124906374,snoRNA
100873595,ncRNA
100616488,ncRNA
106480204,BIOLOGICAL_REGION
100271240,BIOLOGICAL_REGION
124403966,BIOLOGICAL_REGION
100422716,PROTEIN_CODING
100873249,BIOLOGICAL_REGION
643531,PSEUDO
108254695,BIOLOGICAL_REGION
107984452,PSEUDO
93144,PSEUDO
112533659,BIOLOGICAL_REGION
121832800,BIOLOGICAL_REGION
112533684,BIOLOGICAL_REGION
121331314,BIOLOGICAL_REGION
113788279,BIOLOGICAL_REGION
113748410,BIOLOGICAL_REGION
100133137,PSEUDO
442188,PROTEIN_CODING
100169751,rRNA
124901014,PROTEIN_CODING
107105252,PROTEIN_CODING
123924894,BIOLOGICAL_REGION
100033448,ncRNA
122889060,BIOLOGICAL_REGION
390612,PSEUDO
119407402,PSEUDO
387044,PSEUDO
106481059,PSEUDO
112441446,BIOLOGICAL_REGION
221717,PSEUDO
112840907,BIOLOGICAL_REGION
122861311,BIOLOGICAL_REGION
100270995,PSEUDO
138805,PROTEIN_CODING
100271512,BIOLOGICAL_REGION
112590814,BIOLOGICAL_REGION
100126311,ncRNA
106481176,PSEUDO
326289,PROTEIN_CODING
112469006,BIOLOGICAL_REGION
117751734,BIOLOGICAL_REGION
106480115,PSEUDO
121832828,BIOLOGICAL_REGION
109729142,PSEUDO
121366034,BIOLOGICAL_REGION
100271399,PSEUDO
121587584,BIOLOGICAL_REGION
121853062,BIOLOGICAL_REGION
100873700,ncRNA
100270936,PSEUDO
111365159,BIOLOGICAL_REGION
124906160,snoRNA
406937,ncRNA
112268264,BIOLOGICAL_REGION
100271236,PSEUDO
106481401,PSEUDO
81331,PROTEIN_CODING
121627883,BIOLOGICAL_REGION
729150,PSEUDO
123881350,BIOLOGICAL_REGION
100287567,PSEUDO
124907438,PSEUDO
406895,ncRNA
100500886,ncRNA
100847067,ncRNA
106479279,BIOLOGICAL_REGION
100271596,PSEUDO
100033432,PSEUDO
108348017,BIOLOGICAL_REGION
692209,ncRNA
113839503,BIOLOGICAL_REGION
106479267,BIOLOGICAL_REGION
107105264,PSEUDO
100289361,PSEUDO
100421667,PROTEIN_CODING
113687180,BIOLOGICAL_REGION
124901522,ncRNA
106481759,BIOLOGICAL_REGION
113788292,BIOLOGICAL_REGION
113664107,BIOLOGICAL_REGION
360156,BIOLOGICAL_REGION
124904997,PSEUDO
121838595,BIOLOGICAL_REGION
100420347,PSEUDO
122757927,BIOLOGICAL_REGION
106481846,BIOLOGICAL_REGION
641451,PSEUDO
121832784,BIOLOGICAL_REGION
121838563,BIOLOGICAL_REGION
105369755,PROTEIN_CODING
124904694,PSEUDO
122152294,BIOLOGICAL_REGION
100462989,PSEUDO
693232,ncRNA
100270843,PSEUDO
121627944,BIOLOGICAL_REGION
112694727,BIOLOGICAL_REGION
112590822,BIOLOGICAL_REGION
106480374,BIOLOGICAL_REGION
102465477,ncRNA
108251798,BIOLOGICAL_REGION
100873214,PSEUDO
122056816,BIOLOGICAL_REGION
110120883,PSEUDO
644906,PSEUDO
100847058,ncRNA
123575657,BIOLOGICAL_REGION
112997561,BIOLOGICAL_REGION
100130571,PSEUDO
121740647,BIOLOGICAL_REGION
114004377,BIOLOGICAL_REGION
100129394,PSEUDO
109729158,ncRNA
106479744,PSEUDO
106480840,BIOLOGICAL_REGION
123497917,BIOLOGICAL_REGION
124901205,snoRNA
124900537,PSEUDO
121853065,BIOLOGICAL_REGION
109617013,ncRNA
121852964,BIOLOGICAL_REGION
101927886,PROTEIN_CODING
106479219,BIOLOGICAL_REGION
124049166,BIOLOGICAL_REGION
107075120,PSEUDO
112340387,BIOLOGICAL_REGION
113788263,BIOLOGICAL_REGION
112694726,BIOLOGICAL_REGION
111828507,BIOLOGICAL_REGION
653163,PROTEIN_CODING
6174,PSEUDO
407047,ncRNA
100418774,PSEUDO
124900428,ncRNA
106479530,BIOLOGICAL_REGION
106480753,PSEUDO
115801456,PSEUDO
100287402,BIOLOGICAL_REGION
337874,PROTEIN_CODING
100033408,BIOLOGICAL_REGION
392536,PROTEIN_CODING
692210,ncRNA
100131250,PSEUDO
124904148,PSEUDO
112486213,BIOLOGICAL_REGION
100271227,PSEUDO
26830,ncRNA
116309150,PSEUDO
102465881,ncRNA
100271555,BIOLOGICAL_REGION
122847309,BIOLOGICAL_REGION
124153131,BIOLOGICAL_REGION
100271177,PSEUDO
100420050,PSEUDO
106481639,PSEUDO
124153151,BIOLOGICAL_REGION
100189207,tRNA
100130067,PSEUDO
106480919,BIOLOGICAL_REGION
124153133,BIOLOGICAL_REGION
100009602,tRNA
729198,PSEUDO
440577,PSEUDO
100418991,PSEUDO
100128745,PSEUDO
107075246,PSEUDO
112352680,BIOLOGICAL_REGION
100131713,PSEUDO
121852988,BIOLOGICAL_REGION
100505642,PSEUDO
28832,tRNA
124903782,ncRNA
693139,ncRNA
121331334,BIOLOGICAL_REGION
112552177,BIOLOGICAL_REGION
100616323,ncRNA
128668,BIOLOGICAL_REGION
122128463,BIOLOGICAL_REGION
554213,ncRNA
112840919,BIOLOGICAL_REGION
100616366,ncRNA
641293,PSEUDO
122861268,BIOLOGICAL_REGION
100422842,ncRNA
111875834,BIOLOGICAL_REGION
121627912,BIOLOGICAL_REGION
116216148,BIOLOGICAL_REGION
121530585,BIOLOGICAL_REGION
106480384,ncRNA
5736,PSEUDO
124403920,BIOLOGICAL_REGION
100033439,PSEUDO
112543463,BIOLOGICAL_REGION
116158547,BIOLOGICAL_REGION
100422463,PSEUDO
106479103,BIOLOGICAL_REGION
4911,PROTEIN_CODING
100500834,PSEUDO
107075224,PSEUDO
120893129,BIOLOGICAL_REGION
106481346,PSEUDO
113839500,BIOLOGICAL_REGION
124901707,BIOLOGICAL_REGION
100421975,PSEUDO
729308,PSEUDO
81328,PROTEIN_CODING
124900339,PSEUDO
124904278,ncRNA
442901,ncRNA
120947224,BIOLOGICAL_REGION
100128911,PSEUDO
100421318,PSEUDO
106479325,BIOLOGICAL_REGION
121815968,BIOLOGICAL_REGION
122819163,BIOLOGICAL_REGION
106479748,PSEUDO
692206,PSEUDO
102465490,ncRNA
121852961,BIOLOGICAL_REGION
122094877,BIOLOGICAL_REGION
112935949,BIOLOGICAL_REGION
574502,ncRNA
106479495,BIOLOGICAL_REGION
106481149,BIOLOGICAL_REGION
100422862,PSEUDO
124292585,BIOLOGICAL_REGION
654322,PSEUDO
100500836,PSEUDO
127074,PROTEIN_CODING
114004352,BIOLOGICAL_REGION
112695114,BIOLOGICAL_REGION
28878,PSEUDO
121099717,BIOLOGICAL_REGION
100288978,PSEUDO
106481447,PSEUDO
106481362,PSEUDO
100873580,ncRNA
121048744,BIOLOGICAL_REGION
100652796,BIOLOGICAL_REGION
28882,PSEUDO
100500887,ncRNA
102724956,PROTEIN_CODING
28785,PROTEIN_CODING
106481870,PSEUDO
153842,PSEUDO
122757947,BIOLOGICAL_REGION
100419642,PSEUDO
100286918,BIOLOGICAL_REGION
100271325,PSEUDO
100270940,PSEUDO
449492,PSEUDO
100130001,PSEUDO
111429611,BIOLOGICAL_REGION
123575631,BIOLOGICAL_REGION
140863,PSEUDO
106480971,BIOLOGICAL_REGION
121725053,BIOLOGICAL_REGION
124907353,PROTEIN_CODING
106479917,PSEUDO
111776218,BIOLOGICAL_REGION
106479371,BIOLOGICAL_REGION
124904373,snoRNA
100289479,BIOLOGICAL_REGION
100009606,tRNA
106479864,PSEUDO
123493307,BIOLOGICAL_REGION
692157,PSEUDO
100421156,PSEUDO
102465518,ncRNA
107080654,PSEUDO
407023,ncRNA
101927729,PROTEIN_CODING
100302113,ncRNA
122056860,BIOLOGICAL_REGION
100271245,PSEUDO
124292581,BIOLOGICAL_REGION
317687,PROTEIN_CODING
123000072,BIOLOGICAL_REGION
100873860,PSEUDO
664617,ncRNA
124903600,snoRNA
122889077,BIOLOGICAL_REGION
106481311,PSEUDO
121587590,BIOLOGICAL_REGION
121366069,BIOLOGICAL_REGION
115801443,PSEUDO
123881349,BIOLOGICAL_REGION
120893148,BIOLOGICAL_REGION
100616250,rRNA
106481194,PSEUDO
124174318,BIOLOGICAL_REGION
100271047,PSEUDO
123230414,BIOLOGICAL_REGION
111832675,BIOLOGICAL_REGION
121852963,BIOLOGICAL_REGION
100874489,PSEUDO
106479252,BIOLOGICAL_REGION
390091,PROTEIN_CODING
26773,ncRNA
100887744,PSEUDO
100873640,ncRNA
115804239,BIOLOGICAL_REGION
106481166,PSEUDO
121838578,BIOLOGICAL_REGION
100422414,PSEUDO
106479604,PSEUDO
100421402,PSEUDO
100271552,PSEUDO
122965317,BIOLOGICAL_REGION
123956197,BIOLOGICAL_REGION
441073,PSEUDO
112997568,BIOLOGICAL_REGION
106481402,PSEUDO
646641,PSEUDO
105372833,PROTEIN_CODING
100420247,PSEUDO
51806,PROTEIN_CODING
28899,PSEUDO
122152312,BIOLOGICAL_REGION
100147744,ncRNA
124906340,PSEUDO
111875832,BIOLOGICAL_REGION
100379584,ncRNA
100616351,ncRNA
106481348,PSEUDO
7315,PSEUDO
100271538,PSEUDO
28346,BIOLOGICAL_REGION
388460,PSEUDO
284288,PSEUDO
102465438,ncRNA
106783492,PSEUDO
121331301,BIOLOGICAL_REGION
124901194,snoRNA
100616275,rRNA
111556158,PSEUDO
100270880,PSEUDO
123575661,BIOLOGICAL_REGION
121832788,BIOLOGICAL_REGION
442232,PSEUDO
112935955,BIOLOGICAL_REGION
391322,PROTEIN_CODING
100127949,PSEUDO
106479811,PSEUDO
100189444,ncRNA
123833527,BIOLOGICAL_REGION
100861449,PSEUDO
106479132,BIOLOGICAL_REGION
100131924,PSEUDO
387869,PSEUDO
107986375,PSEUDO
106479241,BIOLOGICAL_REGION
124901529,snoRNA
121847969,BIOLOGICAL_REGION
644153,PROTEIN_CODING
107126289,BIOLOGICAL_REGION
100271187,PSEUDO
106480595,PSEUDO
106660633,PSEUDO
121392948,BIOLOGICAL_REGION
107984479,BIOLOGICAL_REGION
100616186,PSEUDO
645269,BIOLOGICAL_REGION
116183094,BIOLOGICAL_REGION
106479819,PSEUDO
81316,PROTEIN_CODING
106481240,ncRNA
121132707,BIOLOGICAL_REGION
100873435,PSEUDO
116216154,BIOLOGICAL_REGION
112694690,BIOLOGICAL_REGION
106480692,BIOLOGICAL_REGION
106481210,PSEUDO
124903257,ncRNA
100289300,BIOLOGICAL_REGION
403282,PSEUDO
79317,PROTEIN_CODING
106479990,PSEUDO
100128681,PSEUDO
107105256,ncRNA
100421756,PSEUDO
100873582,ncRNA
124310622,BIOLOGICAL_REGION
122056857,BIOLOGICAL_REGION
100129124,PSEUDO
106479949,PSEUDO
122149333,BIOLOGICAL_REGION
403229,PROTEIN_CODING
124906139,PSEUDO
8357,PROTEIN_CODING
111591509,PSEUDO
109623470,ncRNA
123230407,BIOLOGICAL_REGION
124905281,snoRNA
26842,ncRNA
645018,PROTEIN_CODING
100189522,ncRNA
100420829,PROTEIN_CODING
121048739,BIOLOGICAL_REGION
121967060,BIOLOGICAL_REGION
28761,BIOLOGICAL_REGION
115995515,PSEUDO
121175362,BIOLOGICAL_REGION
106480076,PSEUDO
100996720,PROTEIN_CODING
390107,PSEUDO
106481369,PSEUDO
124188219,BIOLOGICAL_REGION
123497961,BIOLOGICAL_REGION
111946250,BIOLOGICAL_REGION
106481630,rRNA
100132463,PROTEIN_CODING
122757946,BIOLOGICAL_REGION
124252633,BIOLOGICAL_REGION
111875824,BIOLOGICAL_REGION
7312,PSEUDO
353196,PROTEIN_CODING
124904824,ncRNA
112267946,PROTEIN_CODING
100462981,PSEUDO
123477752,BIOLOGICAL_REGION
407001,ncRNA
106481560,PSEUDO
100130802,BIOLOGICAL_REGION
106481896,PSEUDO
112841610,BIOLOGICAL_REGION
100873655,ncRNA
121811728,BIOLOGICAL_REGION
106480476,BIOLOGICAL_REGION
106480597,PSEUDO
100873951,PSEUDO
100132382,PSEUDO
100129379,BIOLOGICAL_REGION
100423025,ncRNA
28473,PSEUDO
124188221,BIOLOGICAL_REGION
111828516,BIOLOGICAL_REGION
121725117,BIOLOGICAL_REGION
407000,PSEUDO
124900456,PSEUDO
649352,PSEUDO
121852935,BIOLOGICAL_REGION
693197,ncRNA
100420476,PSEUDO
100271428,PSEUDO
111562369,snoRNA
118827814,PROTEIN_CODING
106479326,PSEUDO
440992,PSEUDO
112694741,BIOLOGICAL_REGION
100616154,rRNA
6083,ncRNA
100420123,PROTEIN_CODING
767564,ncRNA
100271647,PSEUDO
121366046,BIOLOGICAL_REGION
112538443,BIOLOGICAL_REGION
113174987,BIOLOGICAL_REGION
124902821,ncRNA
106481900,PSEUDO
110120751,PSEUDO
390857,PSEUDO
123775384,BIOLOGICAL_REGION
106481460,PSEUDO
116186931,PSEUDO
116276447,BIOLOGICAL_REGION
124903431,snoRNA
113175012,BIOLOGICAL_REGION
28650,PSEUDO
112543472,BIOLOGICAL_REGION
121048733,BIOLOGICAL_REGION
121530579,BIOLOGICAL_REGION
107985029,PSEUDO
111365218,PSEUDO
107075130,PROTEIN_CODING
100616379,PSEUDO
102466659,ncRNA
100820733,PSEUDO
100271528,BIOLOGICAL_REGION
108228196,BIOLOGICAL_REGION
574447,tRNA
100500890,PSEUDO
100302123,ncRNA
112872302,BIOLOGICAL_REGION
81160,PROTEIN_CODING
121392951,BIOLOGICAL_REGION
115995504,BIOLOGICAL_REGION
122152314,BIOLOGICAL_REGION
100101490,PSEUDO
378707,BIOLOGICAL_REGION
403227,PROTEIN_CODING
121852985,BIOLOGICAL_REGION
106481257,PSEUDO
124375252,BIOLOGICAL_REGION
106481914,PSEUDO
112590804,BIOLOGICAL_REGION
388344,PROTEIN_CODING
123497912,BIOLOGICAL_REGION
113175018,BIOLOGICAL_REGION
100271104,BIOLOGICAL_REGION
124908407,PSEUDO
111519898,BIOLOGICAL_REGION
121627832,BIOLOGICAL_REGION
106479765,PSEUDO
646685,PSEUDO
124905061,PSEUDO
106481202,BIOLOGICAL_REGION
122861289,BIOLOGICAL_REGION
402644,PSEUDO
109623465,tRNA
100873064,PSEUDO
112163595,BIOLOGICAL_REGION
113748393,BIOLOGICAL_REGION
100302263,rRNA
100420413,PSEUDO
119369034,PSEUDO
113002592,PROTEIN_CODING
100288613,PSEUDO
106480078,PSEUDO
107161147,BIOLOGICAL_REGION
100421518,PSEUDO
728774,PSEUDO
112806047,BIOLOGICAL_REGION
121740733,BIOLOGICAL_REGION
100132598,PSEUDO
123744815,BIOLOGICAL_REGION
122455342,PROTEIN_CODING
100113392,snoRNA
112543487,BIOLOGICAL_REGION
112533658,BIOLOGICAL_REGION
106480287,BIOLOGICAL_REGION
121627947,BIOLOGICAL_REGION
646567,PSEUDO
387492,PSEUDO
113218498,PSEUDO
114190,PSEUDO
257093,PSEUDO
653505,PSEUDO
116276465,BIOLOGICAL_REGION
100288192,PSEUDO
107985099,PSEUDO
100873893,PSEUDO
124902078,PSEUDO
116183073,PSEUDO
107075210,BIOLOGICAL_REGION
106480138,PSEUDO
100616460,tRNA
111365149,PSEUDO
111365207,PSEUDO
653236,PSEUDO
113939923,BIOLOGICAL_REGION
120893119,BIOLOGICAL_REGION
111413047,ncRNA
100505855,PSEUDO
100130968,PSEUDO
106481680,BIOLOGICAL_REGION
106481616,PSEUDO
124900209,PSEUDO
123956247,BIOLOGICAL_REGION
100313895,PSEUDO
391833,PSEUDO
107075156,BIOLOGICAL_REGION
116286201,PSEUDO
406948,PSEUDO
123000067,BIOLOGICAL_REGION
124901859,BIOLOGICAL_REGION
123864091,BIOLOGICAL_REGION
115804244,BIOLOGICAL_REGION
123493247,BIOLOGICAL_REGION
107436001,PSEUDO
100873286,PSEUDO
28669,PSEUDO
121009632,BIOLOGICAL_REGION
112577522,BIOLOGICAL_REGION
100533853,PSEUDO
106481316,PSEUDO
106479504,BIOLOGICAL_REGION
123493332,BIOLOGICAL_REGION
124174253,BIOLOGICAL_REGION
107986794,PSEUDO
121053185,BIOLOGICAL_REGION
121530608,BIOLOGICAL_REGION
124902935,PSEUDO
101929554,PSEUDO
109623452,ncRNA
110120682,PSEUDO
111365162,PSEUDO
730861,PSEUDO
390530,PSEUDO
360168,PSEUDO
124153111,BIOLOGICAL_REGION
100271637,PSEUDO
113839574,BIOLOGICAL_REGION
121852999,BIOLOGICAL_REGION
123956185,BIOLOGICAL_REGION
100271717,PSEUDO
100270930,PSEUDO
119369036,PSEUDO
113743971,BIOLOGICAL_REGION
100287818,PROTEIN_CODING
124252626,BIOLOGICAL_REGION
724084,PROTEIN_CODING
100510709,PROTEIN_CODING
124902088,snoRNA
106480604,PSEUDO
100500905,ncRNA
106480967,BIOLOGICAL_REGION
724101,PSEUDO
106481562,PSEUDO
100420653,PSEUDO
100033806,ncRNA
121468000,BIOLOGICAL_REGION
121175366,BIOLOGICAL_REGION
102465833,ncRNA
123477757,BIOLOGICAL_REGION
112577525,BIOLOGICAL_REGION
124901125,PSEUDO
100129329,PSEUDO
121366063,BIOLOGICAL_REGION
389948,PSEUDO
106480107,PSEUDO
122056841,BIOLOGICAL_REGION
121331321,BIOLOGICAL_REGION
106481819,BIOLOGICAL_REGION
100873869,BIOLOGICAL_REGION
644525,PSEUDO
110121022,PSEUDO
116216116,BIOLOGICAL_REGION
124416867,BIOLOGICAL_REGION
105372721,PSEUDO
106480254,PSEUDO
106480199,PSEUDO
219870,PROTEIN_CODING
